user_id,created,country
34022,"2020-01-20","United States"
34023,"2020-01-20","Canada"
34024,"2020-01-20","United States"
34025,"2020-01-20","Germany"
34026,"2020-01-20","Germany"
34027,"2020-01-20","United States"
34028,"2020-01-20","Canada"
34029,"2020-01-20","United States"
34030,"2020-01-20","Japan"
34031,"2020-01-20","Mexico"
34032,"2020-01-20","United States"
34033,"2020-01-20","United States"
34034,"2020-01-20","United States"
34035,"2020-01-20","Canada"
34036,"2020-01-20","United States"
34037,"2020-01-20","Germany"
34038,"2020-01-20","United States"
34039,"2020-01-20","United States"
34040,"2020-01-20","United States"
34041,"2020-01-20","Canada"
34042,"2020-01-20","United States"
34043,"2020-01-20","United States"
34044,"2020-01-20","Mexico"
34045,"2020-01-20","United States"
34046,"2020-01-20","Canada"
34047,"2020-01-20","Mexico"
34048,"2020-01-20","Canada"
34049,"2020-01-20","Canada"
34050,"2020-01-20","United States"
34051,"2020-01-20","Mexico"
34052,"2020-01-20","Germany"
34053,"2020-01-20","United States"
34054,"2020-01-20","Canada"
34055,"2020-01-20","Germany"
34056,"2020-01-20","United States"
34057,"2020-01-20","United States"
34058,"2020-01-20","Australia"
34059,"2020-01-20","United States"
34060,"2020-01-20","United States"
34061,"2020-01-20","United States"
34062,"2020-01-20","United States"
34063,"2020-01-20","Japan"
34064,"2020-01-20","United States"
34065,"2020-01-20","United States"
34066,"2020-01-20","United States"
34067,"2020-01-20","Germany"
34068,"2020-01-20","United States"
34069,"2020-01-20","Canada"
34070,"2020-01-20","United States"
34071,"2020-01-20","Canada"
34072,"2020-01-20","Canada"
34073,"2020-01-20","United States"
34074,"2020-01-20","Canada"
34075,"2020-01-20","United States"
34076,"2020-01-20","United States"
34077,"2020-01-20","Canada"
34078,"2020-01-20","Canada"
34079,"2020-01-20","Canada"
34080,"2020-01-20","Germany"
34081,"2020-01-20","Mexico"
34082,"2020-01-20","Mexico"
34083,"2020-01-20","Australia"
34084,"2020-01-20","United States"
34085,"2020-01-20","United States"
34086,"2020-01-20","Mexico"
34087,"2020-01-20","United States"
34088,"2020-01-20","Canada"
34089,"2020-01-20","United States"
34090,"2020-01-20","United States"
34091,"2020-01-20","United States"
34092,"2020-01-20","Germany"
34093,"2020-01-20","Canada"
34094,"2020-01-20","Mexico"
34095,"2020-01-20","Canada"
34096,"2020-01-20","Germany"
34097,"2020-01-20","Canada"
34098,"2020-01-20","United States"
34099,"2020-01-20","United States"
34100,"2020-01-20","United States"
34101,"2020-01-20","United States"
34102,"2020-01-20","Mexico"
34103,"2020-01-20","Mexico"
34104,"2020-01-20","United States"
34105,"2020-01-20","Australia"
34106,"2020-01-20","Australia"
34107,"2020-01-20","United States"
34108,"2020-01-20","United States"
34109,"2020-01-20","United States"
34110,"2020-01-20","United States"
34111,"2020-01-20","Canada"
34112,"2020-01-20","United States"
34113,"2020-01-20","Canada"
34114,"2020-01-20","United States"
34115,"2020-01-20","Canada"
34116,"2020-01-20","Canada"
34117,"2020-01-20","Canada"
34118,"2020-01-20","United States"
34119,"2020-01-20","United States"
34120,"2020-01-20","Canada"
34121,"2020-01-20","Mexico"
34122,"2020-01-20","Canada"
34123,"2020-01-20","United States"
34124,"2020-01-20","Mexico"
34125,"2020-01-20","Australia"
34126,"2020-01-20","United States"
34127,"2020-01-20","Canada"
34128,"2020-01-20","United States"
34129,"2020-01-20","Japan"
34130,"2020-01-20","United States"
34131,"2020-01-20","Japan"
34132,"2020-01-20","United States"
34133,"2020-01-20","United States"
34134,"2020-01-20","United States"
34135,"2020-01-20","Australia"
34136,"2020-01-20","Japan"
34137,"2020-01-20","United States"
34138,"2020-01-20","Canada"
34139,"2020-01-20","United States"
34140,"2020-01-20","United States"
34141,"2020-01-20","United States"
34142,"2020-01-20","Mexico"
34143,"2020-01-20","United States"
34144,"2020-01-20","Canada"
34145,"2020-01-20","Canada"
34146,"2020-01-20","United States"
34147,"2020-01-20","Germany"
34148,"2020-01-20","United States"
34149,"2020-01-20","Mexico"
34150,"2020-01-20","Germany"
34151,"2020-01-20","United States"
34152,"2020-01-20","Canada"
34153,"2020-01-20","United States"
34154,"2020-01-20","United States"
34155,"2020-01-20","Japan"
34156,"2020-01-20","United States"
34157,"2020-01-20","United States"
34158,"2020-01-20","Canada"
34159,"2020-01-20","United States"
34160,"2020-01-20","United States"
34161,"2020-01-20","United States"
34162,"2020-01-20","United States"
34163,"2020-01-20","United States"
34164,"2020-01-20","United States"
34165,"2020-01-20","United States"
34166,"2020-01-20","Canada"
34167,"2020-01-20","United States"
34168,"2020-01-20","Australia"
34169,"2020-01-20","Canada"
34170,"2020-01-20","Australia"
34171,"2020-01-20","Canada"
34172,"2020-01-20","United States"
34173,"2020-01-20","United States"
34174,"2020-01-20","United States"
34175,"2020-01-20","United States"
34176,"2020-01-20","United States"
34177,"2020-01-20","United States"
34178,"2020-01-20","Canada"
34179,"2020-01-20","United States"
34180,"2020-01-20","Germany"
34181,"2020-01-20","United States"
34182,"2020-01-20","Canada"
34183,"2020-01-20","Germany"
34184,"2020-01-20","United States"
34185,"2020-01-20","United States"
34186,"2020-01-20","United States"
34187,"2020-01-20","United States"
34188,"2020-01-20","United States"
34189,"2020-01-20","United States"
34190,"2020-01-20","United States"
34191,"2020-01-20","Japan"
34192,"2020-01-20","United States"
34193,"2020-01-20","United States"
34194,"2020-01-20","Germany"
34195,"2020-01-20","Germany"
34196,"2020-01-20","Canada"
34197,"2020-01-20","Australia"
34198,"2020-01-20","Germany"
34199,"2020-01-20","Japan"
34200,"2020-01-20","Canada"
34201,"2020-01-20","Australia"
34202,"2020-01-20","United States"
34203,"2020-01-20","Canada"
34204,"2020-01-20","United States"
34205,"2020-01-20","Mexico"
34206,"2020-01-20","United States"
34207,"2020-01-20","United States"
34208,"2020-01-20","Canada"
34209,"2020-01-20","Canada"
34210,"2020-01-20","United States"
34211,"2020-01-20","Germany"
34212,"2020-01-20","United States"
34213,"2020-01-20","United States"
34214,"2020-01-20","United States"
34215,"2020-01-20","Canada"
34216,"2020-01-20","Japan"
34217,"2020-01-20","Australia"
34218,"2020-01-20","Canada"
34219,"2020-01-20","United States"
34220,"2020-01-20","Germany"
34221,"2020-01-20","Mexico"
34222,"2020-01-20","United States"
34223,"2020-01-20","United States"
34224,"2020-01-20","Germany"
34225,"2020-01-20","Canada"
34226,"2020-01-20","Japan"
34227,"2020-01-20","Germany"
34228,"2020-01-20","Mexico"
34229,"2020-01-20","Mexico"
34230,"2020-01-20","Mexico"
34231,"2020-01-20","Japan"
34232,"2020-01-20","Mexico"
34233,"2020-01-20","Canada"
34234,"2020-01-20","United States"
34235,"2020-01-20","Germany"
34236,"2020-01-20","United States"
34237,"2020-01-20","Canada"
34238,"2020-01-20","Canada"
34239,"2020-01-20","Canada"
34240,"2020-01-20","Canada"
34241,"2020-01-20","Canada"
34242,"2020-01-20","United States"
34243,"2020-01-20","United States"
34244,"2020-01-20","Canada"
34245,"2020-01-20","United States"
34246,"2020-01-20","United States"
34247,"2020-01-20","Mexico"
34248,"2020-01-20","United States"
34249,"2020-01-20","Australia"
34250,"2020-01-20","United States"
34251,"2020-01-20","United States"
34252,"2020-01-20","United States"
34253,"2020-01-20","United States"
34254,"2020-01-20","Germany"
34255,"2020-01-20","United States"
34256,"2020-01-20","Germany"
34257,"2020-01-20","United States"
34258,"2020-01-20","Australia"
34259,"2020-01-20","Japan"
34260,"2020-01-20","Mexico"
34261,"2020-01-20","United States"
34262,"2020-01-20","United States"
34263,"2020-01-20","United States"
34264,"2020-01-20","United States"
34265,"2020-01-20","Australia"
34266,"2020-01-20","United States"
34267,"2020-01-20","Mexico"
34268,"2020-01-20","United States"
34269,"2020-01-20","Germany"
34270,"2020-01-20","United States"
34271,"2020-01-20","United States"
34272,"2020-01-20","Canada"
34273,"2020-01-20","United States"
34274,"2020-01-20","Japan"
34275,"2020-01-20","Australia"
34276,"2020-01-20","United States"
34277,"2020-01-20","Germany"
34278,"2020-01-20","Canada"
34279,"2020-01-20","Australia"
34280,"2020-01-20","United States"
34281,"2020-01-20","Canada"
34282,"2020-01-20","Germany"
34283,"2020-01-20","Australia"
34284,"2020-01-20","United States"
34285,"2020-01-20","United States"
34286,"2020-01-20","United States"
34287,"2020-01-20","Germany"
34288,"2020-01-20","Canada"
34289,"2020-01-20","United States"
34290,"2020-01-20","United States"
34291,"2020-01-20","United States"
34292,"2020-01-20","Mexico"
34293,"2020-01-20","United States"
34294,"2020-01-20","Canada"
34295,"2020-01-20","United States"
34296,"2020-01-20","United States"
34297,"2020-01-20","Canada"
34298,"2020-01-20","Canada"
34299,"2020-01-20","United States"
34300,"2020-01-20","United States"
34301,"2020-01-20","Japan"
34302,"2020-01-20","Australia"
34303,"2020-01-20","United States"
34304,"2020-01-20","United States"
34305,"2020-01-20","United States"
34306,"2020-01-20","Australia"
34307,"2020-01-20","Mexico"
34308,"2020-01-20","United States"
34309,"2020-01-20","Mexico"
34310,"2020-01-20","United States"
34311,"2020-01-20","Canada"
34312,"2020-01-20","United States"
34313,"2020-01-20","United States"
34314,"2020-01-20","United States"
34315,"2020-01-20","Canada"
34316,"2020-01-20","United States"
34317,"2020-01-20","Germany"
34318,"2020-01-20","United States"
34319,"2020-01-20","Germany"
34320,"2020-01-20","Canada"
34321,"2020-01-20","Germany"
34322,"2020-01-20","United States"
34323,"2020-01-20","Canada"
34324,"2020-01-20","United States"
34325,"2020-01-20","Canada"
34326,"2020-01-20","United States"
34327,"2020-01-20","Canada"
34328,"2020-01-20","Germany"
34329,"2020-01-20","Germany"
34330,"2020-01-20","Canada"
34331,"2020-01-20","Canada"
34332,"2020-01-20","United States"
34333,"2020-01-20","United States"
34334,"2020-01-20","Canada"
34335,"2020-01-20","United States"
34336,"2020-01-20","United States"
34337,"2020-01-20","Canada"
34338,"2020-01-20","United States"
34339,"2020-01-20","United States"
34340,"2020-01-20","United States"
34341,"2020-01-20","United States"
34342,"2020-01-20","Canada"
34343,"2020-01-20","Mexico"
34344,"2020-01-20","Australia"
34345,"2020-01-20","Japan"
34346,"2020-01-20","Canada"
34347,"2020-01-20","United States"
34348,"2020-01-20","United States"
34349,"2020-01-20","United States"
34350,"2020-01-20","United States"
34351,"2020-01-20","United States"
34352,"2020-01-20","Mexico"
34353,"2020-01-20","United States"
34354,"2020-01-20","United States"
34355,"2020-01-20","United States"
34356,"2020-01-20","Japan"
34357,"2020-01-20","Mexico"
34358,"2020-01-20","United States"
34359,"2020-01-20","Mexico"
34360,"2020-01-20","United States"
34361,"2020-01-20","Australia"
34362,"2020-01-20","Canada"
34363,"2020-01-20","Canada"
34364,"2020-01-20","United States"
34365,"2020-01-20","Mexico"
34366,"2020-01-20","Mexico"
34367,"2020-01-20","United States"
34368,"2020-01-20","Germany"
34369,"2020-01-20","Australia"
34370,"2020-01-20","United States"
34371,"2020-01-20","United States"
34372,"2020-01-20","Australia"
34373,"2020-01-20","United States"
34374,"2020-01-20","United States"
34375,"2020-01-20","United States"
34376,"2020-01-20","Australia"
34377,"2020-01-20","Australia"
34378,"2020-01-20","United States"
34379,"2020-01-20","Canada"
34380,"2020-01-20","United States"
34381,"2020-01-20","Canada"
34382,"2020-01-20","Germany"
34383,"2020-01-20","Canada"
34384,"2020-01-20","Germany"
34385,"2020-01-20","Australia"
34386,"2020-01-20","Canada"
34387,"2020-01-20","Canada"
34388,"2020-01-20","United States"
34389,"2020-01-20","United States"
34390,"2020-01-20","United States"
34391,"2020-01-20","United States"
34392,"2020-01-20","United States"
34393,"2020-01-20","Japan"
34394,"2020-01-20","United States"
34395,"2020-01-20","United States"
34396,"2020-01-20","Mexico"
34397,"2020-01-20","Mexico"
34398,"2020-01-20","United States"
34399,"2020-01-20","Canada"
34400,"2020-01-20","United States"
34401,"2020-01-20","United States"
34402,"2020-01-20","United States"
34403,"2020-01-20","United States"
34404,"2020-01-20","United States"
34405,"2020-01-20","United States"
34406,"2020-01-20","Canada"
34407,"2020-01-20","Mexico"
34408,"2020-01-20","United States"
34409,"2020-01-20","Canada"
34410,"2020-01-20","United States"
34411,"2020-01-20","United States"
34412,"2020-01-20","United States"
34413,"2020-01-20","Japan"
34414,"2020-01-20","United States"
34415,"2020-01-20","Canada"
34416,"2020-01-20","Germany"
34417,"2020-01-20","Germany"
34418,"2020-01-20","Canada"
34419,"2020-01-20","Australia"
34420,"2020-01-20","Australia"
34421,"2020-01-20","United States"
34422,"2020-01-20","Canada"
34423,"2020-01-20","Canada"
34424,"2020-01-20","Canada"
34425,"2020-01-20","Australia"
34426,"2020-01-20","United States"
34427,"2020-01-20","Canada"
34428,"2020-01-20","United States"
34429,"2020-01-20","Germany"
34430,"2020-01-20","United States"
34431,"2020-01-20","United States"
34432,"2020-01-20","Mexico"
34433,"2020-01-20","United States"
34434,"2020-01-20","United States"
34435,"2020-01-20","Germany"
34436,"2020-01-20","Japan"
34437,"2020-01-20","Mexico"
34438,"2020-01-20","United States"
34439,"2020-01-20","United States"
34440,"2020-01-20","Mexico"
34441,"2020-01-20","Canada"
34442,"2020-01-20","United States"
34443,"2020-01-20","United States"
34444,"2020-01-20","United States"
34445,"2020-01-20","Germany"
34446,"2020-01-20","Canada"
34447,"2020-01-20","Canada"
34448,"2020-01-20","United States"
34449,"2020-01-20","United States"
34450,"2020-01-20","Canada"
34451,"2020-01-20","Canada"
34452,"2020-01-20","United States"
34453,"2020-01-20","Mexico"
34454,"2020-01-20","Canada"
34455,"2020-01-20","Mexico"
34456,"2020-01-20","Mexico"
34457,"2020-01-20","Canada"
34458,"2020-01-20","Canada"
34459,"2020-01-20","Canada"
34460,"2020-01-20","United States"
34461,"2020-01-20","United States"
34462,"2020-01-20","United States"
34463,"2020-01-20","Germany"
34464,"2020-01-20","United States"
34465,"2020-01-20","Mexico"
34466,"2020-01-20","United States"
34467,"2020-01-20","Canada"
34468,"2020-01-20","Canada"
34469,"2020-01-20","United States"
34470,"2020-01-20","Mexico"
34471,"2020-01-20","United States"
34472,"2020-01-20","Australia"
34473,"2020-01-20","United States"
34474,"2020-01-20","United States"
34475,"2020-01-20","United States"
34476,"2020-01-20","Mexico"
34477,"2020-01-20","United States"
34478,"2020-01-20","Canada"
34479,"2020-01-20","Japan"
34480,"2020-01-20","Mexico"
34481,"2020-01-20","United States"
34482,"2020-01-20","Canada"
34483,"2020-01-20","United States"
34484,"2020-01-20","United States"
34485,"2020-01-20","United States"
34486,"2020-01-20","Germany"
34487,"2020-01-20","Japan"
34488,"2020-01-20","Canada"
34489,"2020-01-20","Canada"
34490,"2020-01-20","Germany"
34491,"2020-01-20","United States"
34492,"2020-01-20","United States"
34493,"2020-01-20","United States"
34494,"2020-01-20","United States"
34495,"2020-01-20","United States"
34496,"2020-01-20","Australia"
34497,"2020-01-20","United States"
34498,"2020-01-20","United States"
34499,"2020-01-20","Mexico"
34500,"2020-01-20","Mexico"
34501,"2020-01-20","United States"
34502,"2020-01-20","United States"
34503,"2020-01-20","Canada"
34504,"2020-01-20","Japan"
34505,"2020-01-20","United States"
34506,"2020-01-20","Japan"
34507,"2020-01-20","Canada"
34508,"2020-01-20","Mexico"
34509,"2020-01-20","Canada"
34510,"2020-01-20","Mexico"
34511,"2020-01-20","Germany"
34512,"2020-01-20","United States"
34513,"2020-01-20","Japan"
34514,"2020-01-20","Germany"
34515,"2020-01-20","Canada"
34516,"2020-01-20","United States"
34517,"2020-01-20","United States"
34518,"2020-01-20","Mexico"
34519,"2020-01-20","Mexico"
34520,"2020-01-20","United States"
34521,"2020-01-20","United States"
34522,"2020-01-20","United States"
34523,"2020-01-20","United States"
34524,"2020-01-20","Germany"
34525,"2020-01-20","United States"
34526,"2020-01-20","Australia"
34527,"2020-01-20","United States"
34528,"2020-01-20","Canada"
34529,"2020-01-20","Canada"
34530,"2020-01-20","Germany"
34531,"2020-01-20","Mexico"
34532,"2020-01-20","Mexico"
34533,"2020-01-20","Japan"
34534,"2020-01-20","United States"
34535,"2020-01-20","United States"
34536,"2020-01-20","United States"
34537,"2020-01-20","United States"
34538,"2020-01-20","Australia"
34539,"2020-01-20","Canada"
34540,"2020-01-20","United States"
34541,"2020-01-20","Canada"
34542,"2020-01-20","United States"
34543,"2020-01-20","United States"
34544,"2020-01-20","United States"
34545,"2020-01-20","Canada"
34546,"2020-01-20","Australia"
34547,"2020-01-20","United States"
34548,"2020-01-20","Germany"
34549,"2020-01-20","United States"
34550,"2020-01-20","Canada"
34551,"2020-01-20","Canada"
34552,"2020-01-20","Canada"
34553,"2020-01-20","United States"
34554,"2020-01-20","Australia"
34555,"2020-01-20","United States"
34556,"2020-01-20","Australia"
34557,"2020-01-20","United States"
34558,"2020-01-20","Mexico"
34559,"2020-01-20","United States"
34560,"2020-01-20","Canada"
34561,"2020-01-20","United States"
34562,"2020-01-20","Germany"
34563,"2020-01-20","Japan"
34564,"2020-01-20","Australia"
34565,"2020-01-20","United States"
34566,"2020-01-20","Canada"
34567,"2020-01-20","United States"
34568,"2020-01-20","United States"
34569,"2020-01-20","Australia"
34570,"2020-01-20","United States"
34571,"2020-01-20","Canada"
34572,"2020-01-20","Australia"
34573,"2020-01-20","Canada"
34574,"2020-01-20","United States"
34575,"2020-01-20","Canada"
34576,"2020-01-20","United States"
34577,"2020-01-20","United States"
34578,"2020-01-20","United States"
34579,"2020-01-20","Canada"
34580,"2020-01-20","United States"
34581,"2020-01-20","United States"
34582,"2020-01-20","United States"
34583,"2020-01-20","United States"
34584,"2020-01-20","United States"
34585,"2020-01-20","United States"
34586,"2020-01-20","United States"
34587,"2020-01-20","United States"
34588,"2020-01-20","Mexico"
34589,"2020-01-20","United States"
34590,"2020-01-20","United States"
34591,"2020-01-20","Canada"
34592,"2020-01-20","Canada"
34593,"2020-01-20","Mexico"
34594,"2020-01-20","Canada"
34595,"2020-01-20","United States"
34596,"2020-01-20","Australia"
34597,"2020-01-20","United States"
34598,"2020-01-20","Canada"
34599,"2020-01-20","United States"
34600,"2020-01-20","Australia"
34601,"2020-01-20","Germany"
34602,"2020-01-20","Canada"
34603,"2020-01-20","United States"
34604,"2020-01-20","United States"
34605,"2020-01-20","Germany"
34606,"2020-01-20","Germany"
34607,"2020-01-20","Canada"
34608,"2020-01-20","Australia"
34609,"2020-01-20","Canada"
34610,"2020-01-20","Mexico"
34611,"2020-01-20","United States"
34612,"2020-01-20","Canada"
34613,"2020-01-20","Germany"
34614,"2020-01-20","United States"
34615,"2020-01-20","Australia"
34616,"2020-01-20","Mexico"
34617,"2020-01-20","Mexico"
34618,"2020-01-20","Canada"
34619,"2020-01-20","Germany"
34620,"2020-01-20","United States"
34621,"2020-01-20","United States"
34622,"2020-01-20","United States"
34623,"2020-01-20","Canada"
34624,"2020-01-20","United States"
34625,"2020-01-20","United States"
34626,"2020-01-20","United States"
34627,"2020-01-20","Canada"
34628,"2020-01-20","United States"
34629,"2020-01-20","United States"
34630,"2020-01-20","Japan"
34631,"2020-01-20","United States"
34632,"2020-01-20","United States"
34633,"2020-01-20","Canada"
34634,"2020-01-20","Germany"
34635,"2020-01-20","United States"
34636,"2020-01-20","Germany"
34637,"2020-01-20","Germany"
34638,"2020-01-20","Mexico"
34639,"2020-01-20","United States"
34640,"2020-01-20","United States"
34641,"2020-01-20","Mexico"
34642,"2020-01-20","Germany"
34643,"2020-01-20","Germany"
34644,"2020-01-20","Australia"
34645,"2020-01-20","Canada"
34646,"2020-01-20","United States"
34647,"2020-01-20","United States"
34648,"2020-01-20","United States"
34649,"2020-01-20","Germany"
34650,"2020-01-20","Canada"
34651,"2020-01-20","United States"
34652,"2020-01-20","United States"
34653,"2020-01-20","Germany"
34654,"2020-01-20","United States"
34655,"2020-01-20","United States"
34656,"2020-01-20","Canada"
34657,"2020-01-20","United States"
34658,"2020-01-20","United States"
34659,"2020-01-20","Mexico"
34660,"2020-01-20","Canada"
34661,"2020-01-20","United States"
34662,"2020-01-20","Canada"
34663,"2020-01-20","Mexico"
34664,"2020-01-20","United States"
34665,"2020-01-20","Canada"
34666,"2020-01-20","Canada"
34667,"2020-01-20","United States"
34668,"2020-01-20","Canada"
34669,"2020-01-20","Canada"
34670,"2020-01-20","United States"
34671,"2020-01-20","Germany"
34672,"2020-01-20","Japan"
34673,"2020-01-20","Mexico"
34674,"2020-01-20","Canada"
34675,"2020-01-20","Germany"
34676,"2020-01-20","United States"
34677,"2020-01-20","Australia"
34678,"2020-01-20","Germany"
34679,"2020-01-20","United States"
34680,"2020-01-20","United States"
34681,"2020-01-20","Japan"
34682,"2020-01-20","Australia"
34683,"2020-01-20","Canada"
34684,"2020-01-20","Japan"
34685,"2020-01-20","Germany"
34686,"2020-01-20","United States"
34687,"2020-01-20","United States"
34688,"2020-01-20","Mexico"
34689,"2020-01-20","United States"
34690,"2020-01-20","Australia"
34691,"2020-01-20","United States"
34692,"2020-01-20","Germany"
34693,"2020-01-20","Canada"
34694,"2020-01-20","Australia"
34695,"2020-01-20","Germany"
34696,"2020-01-20","Germany"
34697,"2020-01-20","Germany"
34698,"2020-01-20","United States"
34699,"2020-01-20","Australia"
34700,"2020-01-20","Japan"
34701,"2020-01-20","United States"
34702,"2020-01-20","Canada"
34703,"2020-01-20","Canada"
34704,"2020-01-20","United States"
34705,"2020-01-20","United States"
34706,"2020-01-20","United States"
34707,"2020-01-20","Australia"
34708,"2020-01-20","Canada"
34709,"2020-01-20","United States"
34710,"2020-01-20","Mexico"
34711,"2020-01-20","Australia"
34712,"2020-01-20","Mexico"
34713,"2020-01-20","Canada"
34714,"2020-01-20","Canada"
34715,"2020-01-20","United States"
34716,"2020-01-20","Australia"
34717,"2020-01-20","United States"
34718,"2020-01-20","Canada"
34719,"2020-01-20","Canada"
34720,"2020-01-20","United States"
34721,"2020-01-20","Canada"
34722,"2020-01-20","United States"
34723,"2020-01-20","United States"
34724,"2020-01-20","Germany"
34725,"2020-01-20","United States"
34726,"2020-01-20","United States"
34727,"2020-01-20","Canada"
34728,"2020-01-20","United States"
34729,"2020-01-20","Mexico"
34730,"2020-01-20","United States"
34731,"2020-01-20","Canada"
34732,"2020-01-20","United States"
34733,"2020-01-20","Canada"
34734,"2020-01-20","Canada"
34735,"2020-01-20","United States"
34736,"2020-01-20","United States"
34737,"2020-01-20","Canada"
34738,"2020-01-20","Canada"
34739,"2020-01-20","Canada"
34740,"2020-01-20","Canada"
34741,"2020-01-20","Germany"
34742,"2020-01-20","United States"
34743,"2020-01-20","United States"
34744,"2020-01-20","Mexico"
34745,"2020-01-20","Canada"
34746,"2020-01-20","United States"
34747,"2020-01-20","Germany"
34748,"2020-01-20","United States"
34749,"2020-01-20","Canada"
34750,"2020-01-20","United States"
34751,"2020-01-20","United States"
34752,"2020-01-20","United States"
34753,"2020-01-20","Canada"
34754,"2020-01-20","Australia"
34755,"2020-01-20","Australia"
34756,"2020-01-20","United States"
34757,"2020-01-20","United States"
34758,"2020-01-20","Canada"
34759,"2020-01-20","Canada"
34760,"2020-01-20","Australia"
34761,"2020-01-20","Australia"
34762,"2020-01-20","Canada"
34763,"2020-01-20","Canada"
34764,"2020-01-20","Canada"
34765,"2020-01-20","United States"
34766,"2020-01-20","Australia"
34767,"2020-01-20","United States"
34768,"2020-01-20","United States"
34769,"2020-01-20","United States"
34770,"2020-01-20","Germany"
34771,"2020-01-20","Canada"
34772,"2020-01-20","United States"
34773,"2020-01-20","Canada"
34774,"2020-01-20","Australia"
34775,"2020-01-20","United States"
34776,"2020-01-20","United States"
34777,"2020-01-20","Canada"
34778,"2020-01-20","United States"
34779,"2020-01-20","United States"
34780,"2020-01-20","United States"
34781,"2020-01-20","United States"
34782,"2020-01-20","United States"
34783,"2020-01-20","United States"
34784,"2020-01-20","United States"
34785,"2020-01-20","United States"
34786,"2020-01-20","United States"
34787,"2020-01-20","Canada"
34788,"2020-01-20","Canada"
34789,"2020-01-20","Mexico"
34790,"2020-01-20","Mexico"
34791,"2020-01-20","Germany"
34792,"2020-01-20","Australia"
34793,"2020-01-20","United States"
34794,"2020-01-20","Canada"
34795,"2020-01-20","United States"
34796,"2020-01-20","United States"
34797,"2020-01-20","United States"
34798,"2020-01-20","Australia"
34799,"2020-01-20","Japan"
34800,"2020-01-20","Canada"
34801,"2020-01-20","Canada"
34802,"2020-01-20","United States"
34803,"2020-01-20","Canada"
34804,"2020-01-20","Canada"
34805,"2020-01-20","Canada"
34806,"2020-01-20","Germany"
34807,"2020-01-20","Australia"
34808,"2020-01-20","Mexico"
34809,"2020-01-20","Mexico"
34810,"2020-01-20","Germany"
34811,"2020-01-20","Mexico"
34812,"2020-01-20","United States"
34813,"2020-01-20","Australia"
34814,"2020-01-20","United States"
34815,"2020-01-20","United States"
34816,"2020-01-20","Canada"
34817,"2020-01-20","United States"
34818,"2020-01-20","Canada"
34819,"2020-01-20","Mexico"
34820,"2020-01-20","Germany"
34821,"2020-01-20","United States"
34822,"2020-01-20","Germany"
34823,"2020-01-20","United States"
34824,"2020-01-20","Japan"
34825,"2020-01-20","Canada"
34826,"2020-01-20","Mexico"
34827,"2020-01-20","United States"
34828,"2020-01-20","Canada"
34829,"2020-01-20","Australia"
34830,"2020-01-20","United States"
34831,"2020-01-20","Canada"
34832,"2020-01-20","Australia"
34833,"2020-01-20","United States"
34834,"2020-01-20","Canada"
34835,"2020-01-20","United States"
34836,"2020-01-20","United States"
34837,"2020-01-20","Canada"
34838,"2020-01-20","United States"
34839,"2020-01-20","United States"
34840,"2020-01-20","Germany"
34841,"2020-01-20","Germany"
34842,"2020-01-20","Japan"
34843,"2020-01-20","Canada"
34844,"2020-01-20","United States"
34845,"2020-01-20","Canada"
34846,"2020-01-20","United States"
34847,"2020-01-20","United States"
34848,"2020-01-20","United States"
34849,"2020-01-20","Canada"
34850,"2020-01-20","United States"
34851,"2020-01-20","Germany"
34852,"2020-01-20","Japan"
34853,"2020-01-20","United States"
34854,"2020-01-20","Australia"
34855,"2020-01-20","Australia"
34856,"2020-01-20","Australia"
34857,"2020-01-20","Mexico"
34858,"2020-01-20","Japan"
34859,"2020-01-20","Canada"
34860,"2020-01-20","United States"
34861,"2020-01-20","United States"
34862,"2020-01-20","Canada"
34863,"2020-01-20","United States"
34864,"2020-01-20","Australia"
34865,"2020-01-20","United States"
34866,"2020-01-20","Germany"
34867,"2020-01-20","United States"
34868,"2020-01-20","Mexico"
34869,"2020-01-20","Canada"
34870,"2020-01-20","United States"
34871,"2020-01-20","United States"
34872,"2020-01-20","Mexico"
34873,"2020-01-20","United States"
34874,"2020-01-20","United States"
34875,"2020-01-20","Japan"
34876,"2020-01-20","United States"
34877,"2020-01-20","Canada"
34878,"2020-01-20","United States"
34879,"2020-01-20","Canada"
34880,"2020-01-20","United States"
34881,"2020-01-20","Mexico"
34882,"2020-01-20","Germany"
34883,"2020-01-20","United States"
34884,"2020-01-20","Canada"
34885,"2020-01-20","Canada"
34886,"2020-01-20","United States"
34887,"2020-01-20","United States"
34888,"2020-01-20","United States"
34889,"2020-01-20","Canada"
34890,"2020-01-20","Canada"
34891,"2020-01-20","Mexico"
34892,"2020-01-20","Canada"
34893,"2020-01-20","United States"
34894,"2020-01-20","Germany"
34895,"2020-01-20","Germany"
34896,"2020-01-20","Canada"
34897,"2020-01-20","Australia"
34898,"2020-01-20","United States"
34899,"2020-01-20","Canada"
34900,"2020-01-20","United States"
34901,"2020-01-20","Canada"
34902,"2020-01-20","United States"
34903,"2020-01-20","Mexico"
34904,"2020-01-20","United States"
34905,"2020-01-20","Japan"
34906,"2020-01-20","Canada"
34907,"2020-01-20","United States"
34908,"2020-01-20","Mexico"
34909,"2020-01-20","Canada"
34910,"2020-01-20","Mexico"
34911,"2020-01-20","United States"
34912,"2020-01-20","United States"
34913,"2020-01-20","Germany"
34914,"2020-01-20","Mexico"
34915,"2020-01-20","Japan"
