user_id,purch_date,amount
28387,"2020-01-21",25
28590,"2020-01-21",25
28870,"2020-01-21",25
29034,"2020-01-21",25
29037,"2020-01-21",25
29048,"2020-01-21",25
29078,"2020-01-21",25
29083,"2020-01-21",25
29114,"2020-01-21",25
29128,"2020-01-21",25
29231,"2020-01-21",25
29241,"2020-01-21",25
29358,"2020-01-21",10
29385,"2020-01-21",10
29446,"2020-01-21",10
29494,"2020-01-21",10
29588,"2020-01-21",10
29680,"2020-01-21",10
29698,"2020-01-21",10
29719,"2020-01-21",10
29794,"2020-01-21",10
29922,"2020-01-21",10
30029,"2020-01-21",10
30084,"2020-01-21",10
30227,"2020-01-21",10
30380,"2020-01-21",10
30384,"2020-01-21",10
30543,"2020-01-21",10
30633,"2020-01-21",10
30709,"2020-01-21",10
30712,"2020-01-21",10
30793,"2020-01-21",10
30896,"2020-01-21",10
31016,"2020-01-21",10
31608,"2020-01-21",10
31656,"2020-01-21",10
31671,"2020-01-21",10
31951,"2020-01-21",10
32036,"2020-01-21",10
32077,"2020-01-21",10
32333,"2020-01-21",10
32367,"2020-01-21",10
32377,"2020-01-21",10
32461,"2020-01-21",10
32570,"2020-01-21",10
32778,"2020-01-21",10
32813,"2020-01-21",10
32900,"2020-01-21",10
32941,"2020-01-21",10
33066,"2020-01-21",10
33079,"2020-01-21",10
33086,"2020-01-21",10
33111,"2020-01-21",10
33166,"2020-01-21",10
33381,"2020-01-21",10
33382,"2020-01-21",10
33405,"2020-01-21",10
33410,"2020-01-21",10
33457,"2020-01-21",10
33549,"2020-01-21",10
33596,"2020-01-21",10
33623,"2020-01-21",10
33869,"2020-01-21",10
33890,"2020-01-21",10
34071,"2020-01-21",10
34122,"2020-01-21",10
34293,"2020-01-21",10
34299,"2020-01-21",10
34304,"2020-01-21",10
34427,"2020-01-21",10
34483,"2020-01-21",10
34885,"2020-01-21",10
34892,"2020-01-21",10
35056,"2020-01-21",10
35113,"2020-01-21",10
35165,"2020-01-21",10
35197,"2020-01-21",10
35200,"2020-01-21",10
35299,"2020-01-21",10
35346,"2020-01-21",10
35364,"2020-01-21",10
35450,"2020-01-21",10
35451,"2020-01-21",10
35552,"2020-01-21",10
35629,"2020-01-21",10
35736,"2020-01-21",10
35847,"2020-01-21",10
35911,"2020-01-21",10
36007,"2020-01-21",10
36244,"2020-01-21",10
36299,"2020-01-21",10
36432,"2020-01-21",10
36544,"2020-01-21",10
36843,"2020-01-21",10
36862,"2020-01-21",10
36894,"2020-01-21",10
36918,"2020-01-21",10
36960,"2020-01-21",10
36974,"2020-01-21",10
37163,"2020-01-21",2.99
37526,"2020-01-21",2.99
37578,"2020-01-21",2.99
37579,"2020-01-21",2.99
37675,"2020-01-21",2.99
37841,"2020-01-21",2.99
37857,"2020-01-21",2.99
37954,"2020-01-21",2.99
37955,"2020-01-21",2.99
37986,"2020-01-21",2.99
38246,"2020-01-21",2.99
38252,"2020-01-21",2.99
38525,"2020-01-21",2.99
38597,"2020-01-21",2.99
38706,"2020-01-21",2.99
38728,"2020-01-21",2.99
39347,"2020-01-21",2.99
39362,"2020-01-21",2.99
39399,"2020-01-21",2.99
39438,"2020-01-21",2.99
39518,"2020-01-21",2.99
39627,"2020-01-21",2.99
39716,"2020-01-21",2.99
39752,"2020-01-21",2.99
39779,"2020-01-21",2.99
40397,"2020-01-21",2.99
40413,"2020-01-21",2.99
40472,"2020-01-21",2.99
40531,"2020-01-21",2.99
40645,"2020-01-21",2.99
40709,"2020-01-21",2.99
40817,"2020-01-21",2.99
25992,"2020-01-22",100
26003,"2020-01-22",100
26031,"2020-01-22",100
26286,"2020-01-22",100
26474,"2020-01-22",100
26535,"2020-01-22",100
26593,"2020-01-22",50
26717,"2020-01-22",50
26767,"2020-01-22",50
27038,"2020-01-22",50
27067,"2020-01-22",50
27377,"2020-01-22",25
27404,"2020-01-22",50
27455,"2020-01-22",25
27469,"2020-01-22",50
27507,"2020-01-22",25
27532,"2020-01-22",50
27547,"2020-01-22",25
27587,"2020-01-22",50
27842,"2020-01-22",25
27912,"2020-01-22",50
27935,"2020-01-22",50
27948,"2020-01-22",25
27972,"2020-01-22",25
27986,"2020-01-22",50
27998,"2020-01-22",25
28259,"2020-01-22",25
28301,"2020-01-22",25
28650,"2020-01-22",25
28865,"2020-01-22",25
28926,"2020-01-22",25
29294,"2020-01-22",25
29462,"2020-01-22",25
29557,"2020-01-22",25
29723,"2020-01-22",25
29821,"2020-01-22",25
30001,"2020-01-22",10
30080,"2020-01-22",10
30397,"2020-01-22",10
30450,"2020-01-22",10
30573,"2020-01-22",10
30630,"2020-01-22",10
30645,"2020-01-22",10
30666,"2020-01-22",10
30903,"2020-01-22",10
31249,"2020-01-22",10
31291,"2020-01-22",10
31360,"2020-01-22",10
31404,"2020-01-22",10
31867,"2020-01-22",10
31965,"2020-01-22",10
32044,"2020-01-22",10
32140,"2020-01-22",10
32326,"2020-01-22",10
32374,"2020-01-22",10
32448,"2020-01-22",10
32475,"2020-01-22",10
32588,"2020-01-22",10
32760,"2020-01-22",10
32837,"2020-01-22",10
32962,"2020-01-22",10
33038,"2020-01-22",10
33115,"2020-01-22",10
33325,"2020-01-22",10
33460,"2020-01-22",10
33574,"2020-01-22",10
33882,"2020-01-22",10
33929,"2020-01-22",10
34027,"2020-01-22",10
34095,"2020-01-22",10
34203,"2020-01-22",10
34389,"2020-01-22",10
34573,"2020-01-22",10
34620,"2020-01-22",10
34632,"2020-01-22",10
34780,"2020-01-22",10
34802,"2020-01-22",10
34924,"2020-01-22",10
34979,"2020-01-22",10
34999,"2020-01-22",10
35043,"2020-01-22",10
35233,"2020-01-22",10
35258,"2020-01-22",10
35263,"2020-01-22",10
35457,"2020-01-22",10
35583,"2020-01-22",10
35611,"2020-01-22",10
35895,"2020-01-22",10
35926,"2020-01-22",10
36014,"2020-01-22",10
36167,"2020-01-22",10
36169,"2020-01-22",10
36444,"2020-01-22",10
36528,"2020-01-22",10
36569,"2020-01-22",10
36610,"2020-01-22",10
36780,"2020-01-22",10
36836,"2020-01-22",10
36890,"2020-01-22",10
36908,"2020-01-22",10
36955,"2020-01-22",10
36961,"2020-01-22",10
37063,"2020-01-22",10
37300,"2020-01-22",10
37317,"2020-01-22",10
37367,"2020-01-22",10
37399,"2020-01-22",10
37507,"2020-01-22",10
37614,"2020-01-22",10
37830,"2020-01-22",10
37865,"2020-01-22",10
37890,"2020-01-22",10
37979,"2020-01-22",10
38075,"2020-01-22",10
38097,"2020-01-22",10
38264,"2020-01-22",10
38325,"2020-01-22",10
38326,"2020-01-22",10
38374,"2020-01-22",10
38409,"2020-01-22",10
38454,"2020-01-22",10
38458,"2020-01-22",10
38488,"2020-01-22",10
38503,"2020-01-22",10
38656,"2020-01-22",10
38660,"2020-01-22",10
38662,"2020-01-22",10
38745,"2020-01-22",10
38767,"2020-01-22",10
39000,"2020-01-22",10
39085,"2020-01-22",10
39143,"2020-01-22",10
39344,"2020-01-22",10
39446,"2020-01-22",10
39577,"2020-01-22",10
39604,"2020-01-22",10
39641,"2020-01-22",10
39767,"2020-01-22",10
39921,"2020-01-22",10
39959,"2020-01-22",10
40140,"2020-01-22",10
40198,"2020-01-22",10
40294,"2020-01-22",10
40364,"2020-01-22",10
40441,"2020-01-22",10
40470,"2020-01-22",10
40519,"2020-01-22",10
40578,"2020-01-22",10
40679,"2020-01-22",10
40770,"2020-01-22",10
40916,"2020-01-22",10
40979,"2020-01-22",2.99
41021,"2020-01-22",2.99
41092,"2020-01-22",2.99
41121,"2020-01-22",2.99
41136,"2020-01-22",2.99
41174,"2020-01-22",2.99
41400,"2020-01-22",2.99
41413,"2020-01-22",2.99
41629,"2020-01-22",2.99
41634,"2020-01-22",2.99
41842,"2020-01-22",2.99
42168,"2020-01-22",2.99
42354,"2020-01-22",2.99
42364,"2020-01-22",2.99
42493,"2020-01-22",2.99
42559,"2020-01-22",2.99
42625,"2020-01-22",2.99
43068,"2020-01-22",2.99
43088,"2020-01-22",2.99
43090,"2020-01-22",2.99
43278,"2020-01-22",2.99
43514,"2020-01-22",2.99
26617,"2020-01-23",100
26673,"2020-01-23",100
26686,"2020-01-23",100
26713,"2020-01-23",100
26784,"2020-01-23",100
26897,"2020-01-23",100
26914,"2020-01-23",100
26946,"2020-01-23",100
26970,"2020-01-23",100
27324,"2020-01-23",50
27612,"2020-01-23",50
27672,"2020-01-23",50
27866,"2020-01-23",50
27956,"2020-01-23",50
27970,"2020-01-23",50
28112,"2020-01-23",50
28188,"2020-01-23",50
28286,"2020-01-23",50
28483,"2020-01-23",25
28512,"2020-01-23",50
28514,"2020-01-23",50
28606,"2020-01-23",25
28618,"2020-01-23",25
28659,"2020-01-23",25
28678,"2020-01-23",50
28702,"2020-01-23",25
28813,"2020-01-23",25
28900,"2020-01-23",25
28951,"2020-01-23",25
28995,"2020-01-23",25
29207,"2020-01-23",50
29258,"2020-01-23",25
29393,"2020-01-23",25
29433,"2020-01-23",25
29466,"2020-01-23",25
29532,"2020-01-23",25
29541,"2020-01-23",25
29596,"2020-01-23",25
29745,"2020-01-23",25
29819,"2020-01-23",25
30107,"2020-01-23",25
30213,"2020-01-23",25
30246,"2020-01-23",25
30274,"2020-01-23",25
30288,"2020-01-23",25
30308,"2020-01-23",25
30399,"2020-01-23",25
30505,"2020-01-23",25
30654,"2020-01-23",10
30699,"2020-01-23",10
30733,"2020-01-23",10
30786,"2020-01-23",10
30838,"2020-01-23",10
30905,"2020-01-23",10
30936,"2020-01-23",10
31080,"2020-01-23",10
31115,"2020-01-23",10
31148,"2020-01-23",10
31352,"2020-01-23",10
31387,"2020-01-23",10
31467,"2020-01-23",10
31549,"2020-01-23",10
31866,"2020-01-23",10
31910,"2020-01-23",10
31927,"2020-01-23",10
32100,"2020-01-23",10
32175,"2020-01-23",10
32227,"2020-01-23",10
32310,"2020-01-23",10
32443,"2020-01-23",10
32509,"2020-01-23",10
33109,"2020-01-23",10
33211,"2020-01-23",10
33328,"2020-01-23",10
33346,"2020-01-23",10
33389,"2020-01-23",10
33531,"2020-01-23",10
33555,"2020-01-23",10
33719,"2020-01-23",10
33757,"2020-01-23",10
33852,"2020-01-23",10
34010,"2020-01-23",10
34072,"2020-01-23",10
34284,"2020-01-23",10
34379,"2020-01-23",10
34401,"2020-01-23",10
34478,"2020-01-23",10
34492,"2020-01-23",10
34551,"2020-01-23",10
34552,"2020-01-23",10
34597,"2020-01-23",10
34796,"2020-01-23",10
34848,"2020-01-23",10
34877,"2020-01-23",10
34919,"2020-01-23",10
34984,"2020-01-23",10
35429,"2020-01-23",10
35453,"2020-01-23",10
35481,"2020-01-23",10
35533,"2020-01-23",10
35570,"2020-01-23",10
35681,"2020-01-23",10
35772,"2020-01-23",10
35785,"2020-01-23",10
35809,"2020-01-23",10
35859,"2020-01-23",10
36123,"2020-01-23",10
36125,"2020-01-23",10
36751,"2020-01-23",10
36789,"2020-01-23",10
36802,"2020-01-23",10
37083,"2020-01-23",10
37084,"2020-01-23",10
37114,"2020-01-23",10
37233,"2020-01-23",10
37361,"2020-01-23",10
37481,"2020-01-23",10
37515,"2020-01-23",10
37531,"2020-01-23",10
37684,"2020-01-23",10
37713,"2020-01-23",10
38088,"2020-01-23",10
38273,"2020-01-23",10
38334,"2020-01-23",10
38407,"2020-01-23",10
38478,"2020-01-23",10
38569,"2020-01-23",10
38663,"2020-01-23",10
38699,"2020-01-23",10
38734,"2020-01-23",10
38829,"2020-01-23",10
39106,"2020-01-23",10
39188,"2020-01-23",10
39190,"2020-01-23",10
39201,"2020-01-23",10
39287,"2020-01-23",10
39324,"2020-01-23",10
39369,"2020-01-23",10
39411,"2020-01-23",10
39454,"2020-01-23",10
39726,"2020-01-23",10
39730,"2020-01-23",10
39973,"2020-01-23",10
40036,"2020-01-23",10
40174,"2020-01-23",10
40254,"2020-01-23",10
40265,"2020-01-23",10
40292,"2020-01-23",10
40471,"2020-01-23",10
40571,"2020-01-23",10
41085,"2020-01-23",10
41184,"2020-01-23",10
41434,"2020-01-23",10
41462,"2020-01-23",10
41547,"2020-01-23",10
41879,"2020-01-23",10
41946,"2020-01-23",10
42038,"2020-01-23",10
42151,"2020-01-23",10
42256,"2020-01-23",10
42281,"2020-01-23",10
42312,"2020-01-23",10
42387,"2020-01-23",10
42403,"2020-01-23",10
42452,"2020-01-23",10
42721,"2020-01-23",10
42792,"2020-01-23",10
42830,"2020-01-23",10
42856,"2020-01-23",10
43029,"2020-01-23",10
43055,"2020-01-23",10
43185,"2020-01-23",10
43381,"2020-01-23",10
43475,"2020-01-23",10
43534,"2020-01-23",2.99
43781,"2020-01-23",2.99
44102,"2020-01-23",2.99
44131,"2020-01-23",2.99
44160,"2020-01-23",2.99
44366,"2020-01-23",2.99
44480,"2020-01-23",2.99
44521,"2020-01-23",2.99
44687,"2020-01-23",2.99
44731,"2020-01-23",2.99
44768,"2020-01-23",2.99
44782,"2020-01-23",2.99
44784,"2020-01-23",2.99
44815,"2020-01-23",2.99
44935,"2020-01-23",2.99
44966,"2020-01-23",2.99
45008,"2020-01-23",2.99
45017,"2020-01-23",2.99
45141,"2020-01-23",2.99
45210,"2020-01-23",2.99
45315,"2020-01-23",2.99
45505,"2020-01-23",2.99
45614,"2020-01-23",2.99
45730,"2020-01-23",2.99
45745,"2020-01-23",2.99
45832,"2020-01-23",2.99
45833,"2020-01-23",2.99
45850,"2020-01-23",2.99
46012,"2020-01-23",2.99
46143,"2020-01-23",2.99
46161,"2020-01-23",2.99
27215,"2020-01-24",100
27249,"2020-01-24",100
27277,"2020-01-24",100
27441,"2020-01-24",100
27450,"2020-01-24",100
27470,"2020-01-24",100
27759,"2020-01-24",100
27761,"2020-01-24",100
27836,"2020-01-24",100
27846,"2020-01-24",100
27849,"2020-01-24",100
27965,"2020-01-24",100
28013,"2020-01-24",100
28222,"2020-01-24",100
28225,"2020-01-24",100
28253,"2020-01-24",100
28564,"2020-01-24",50
28622,"2020-01-24",50
28675,"2020-01-24",50
28694,"2020-01-24",50
28708,"2020-01-24",50
28716,"2020-01-24",50
28726,"2020-01-24",50
28759,"2020-01-24",50
28787,"2020-01-24",50
28868,"2020-01-24",50
29022,"2020-01-24",50
29026,"2020-01-24",50
29045,"2020-01-24",50
29151,"2020-01-24",50
29398,"2020-01-24",25
29452,"2020-01-24",25
29987,"2020-01-24",25
30179,"2020-01-24",25
30181,"2020-01-24",25
30183,"2020-01-24",25
30269,"2020-01-24",25
30329,"2020-01-24",25
30622,"2020-01-24",25
30655,"2020-01-24",25
30662,"2020-01-24",25
30680,"2020-01-24",25
30761,"2020-01-24",25
30791,"2020-01-24",25
30927,"2020-01-24",25
30937,"2020-01-24",25
30963,"2020-01-24",25
31004,"2020-01-24",25
31021,"2020-01-24",25
31147,"2020-01-24",25
31332,"2020-01-24",25
31669,"2020-01-24",25
31717,"2020-01-24",25
31746,"2020-01-24",25
31775,"2020-01-24",25
31953,"2020-01-24",25
31995,"2020-01-24",25
32102,"2020-01-24",25
32357,"2020-01-24",25
32366,"2020-01-24",25
32583,"2020-01-24",10
32756,"2020-01-24",10
32817,"2020-01-24",10
32950,"2020-01-24",10
32994,"2020-01-24",10
33042,"2020-01-24",10
33045,"2020-01-24",10
33173,"2020-01-24",10
33179,"2020-01-24",10
33290,"2020-01-24",10
33451,"2020-01-24",10
33503,"2020-01-24",10
33613,"2020-01-24",10
33878,"2020-01-24",10
34049,"2020-01-24",10
34074,"2020-01-24",10
34084,"2020-01-24",10
34179,"2020-01-24",10
34255,"2020-01-24",10
34303,"2020-01-24",10
34312,"2020-01-24",10
34387,"2020-01-24",10
34394,"2020-01-24",10
34451,"2020-01-24",10
34522,"2020-01-24",10
34545,"2020-01-24",10
34845,"2020-01-24",10
34959,"2020-01-24",10
35102,"2020-01-24",10
35237,"2020-01-24",10
35246,"2020-01-24",10
35345,"2020-01-24",10
35368,"2020-01-24",10
35547,"2020-01-24",10
35938,"2020-01-24",10
36425,"2020-01-24",10
36840,"2020-01-24",10
36855,"2020-01-24",10
36889,"2020-01-24",10
36967,"2020-01-24",10
37195,"2020-01-24",10
37196,"2020-01-24",10
37203,"2020-01-24",10
37264,"2020-01-24",10
37335,"2020-01-24",10
37408,"2020-01-24",10
37525,"2020-01-24",10
37543,"2020-01-24",10
37657,"2020-01-24",10
37786,"2020-01-24",10
37792,"2020-01-24",10
38066,"2020-01-24",10
38127,"2020-01-24",10
38151,"2020-01-24",10
38214,"2020-01-24",10
38242,"2020-01-24",10
38312,"2020-01-24",10
38322,"2020-01-24",10
38433,"2020-01-24",10
38739,"2020-01-24",10
38878,"2020-01-24",10
38891,"2020-01-24",10
39051,"2020-01-24",10
39057,"2020-01-24",10
39098,"2020-01-24",10
39161,"2020-01-24",10
39218,"2020-01-24",10
39227,"2020-01-24",10
39239,"2020-01-24",10
39354,"2020-01-24",10
39556,"2020-01-24",10
39693,"2020-01-24",10
39697,"2020-01-24",10
39787,"2020-01-24",10
40042,"2020-01-24",10
40260,"2020-01-24",10
40282,"2020-01-24",10
40319,"2020-01-24",10
40361,"2020-01-24",10
40391,"2020-01-24",10
40428,"2020-01-24",10
40440,"2020-01-24",10
40508,"2020-01-24",10
40583,"2020-01-24",10
40720,"2020-01-24",10
40814,"2020-01-24",10
40891,"2020-01-24",10
41182,"2020-01-24",10
41225,"2020-01-24",10
41346,"2020-01-24",10
41533,"2020-01-24",10
41563,"2020-01-24",10
41920,"2020-01-24",10
42503,"2020-01-24",10
42542,"2020-01-24",10
42551,"2020-01-24",10
42640,"2020-01-24",10
42675,"2020-01-24",10
43087,"2020-01-24",10
43311,"2020-01-24",10
43593,"2020-01-24",10
43988,"2020-01-24",10
44011,"2020-01-24",10
44022,"2020-01-24",10
44038,"2020-01-24",10
44129,"2020-01-24",10
44238,"2020-01-24",10
44272,"2020-01-24",10
44438,"2020-01-24",10
44809,"2020-01-24",10
44895,"2020-01-24",10
44914,"2020-01-24",10
45037,"2020-01-24",10
45146,"2020-01-24",10
45149,"2020-01-24",10
45209,"2020-01-24",10
45246,"2020-01-24",10
45258,"2020-01-24",10
45441,"2020-01-24",10
45506,"2020-01-24",10
45518,"2020-01-24",10
45874,"2020-01-24",10
45909,"2020-01-24",10
45960,"2020-01-24",10
45998,"2020-01-24",10
46038,"2020-01-24",10
46060,"2020-01-24",10
46068,"2020-01-24",10
46203,"2020-01-24",2.99
46222,"2020-01-24",2.99
28342,"2020-01-25",100
28598,"2020-01-25",100
28666,"2020-01-25",100
28901,"2020-01-25",100
28965,"2020-01-25",100
28972,"2020-01-25",100
28996,"2020-01-25",100
29000,"2020-01-25",100
29062,"2020-01-25",100
29218,"2020-01-25",100
29257,"2020-01-25",50
29477,"2020-01-25",50
29587,"2020-01-25",50
29726,"2020-01-25",50
29801,"2020-01-25",50
29834,"2020-01-25",50
29872,"2020-01-25",50
29898,"2020-01-25",50
29950,"2020-01-25",50
29957,"2020-01-25",25
29961,"2020-01-25",50
30019,"2020-01-25",50
30244,"2020-01-25",50
30322,"2020-01-25",25
30369,"2020-01-25",25
30435,"2020-01-25",50
30648,"2020-01-25",25
30708,"2020-01-25",25
30930,"2020-01-25",25
30989,"2020-01-25",25
31053,"2020-01-25",25
31416,"2020-01-25",25
31450,"2020-01-25",25
31458,"2020-01-25",25
31556,"2020-01-25",25
32031,"2020-01-25",25
32116,"2020-01-25",25
32297,"2020-01-25",25
32430,"2020-01-25",25
32483,"2020-01-25",25
32514,"2020-01-25",25
32532,"2020-01-25",25
32676,"2020-01-25",25
33018,"2020-01-25",25
33023,"2020-01-25",25
33075,"2020-01-25",25
33177,"2020-01-25",25
33227,"2020-01-25",25
33609,"2020-01-25",25
33655,"2020-01-25",25
33665,"2020-01-25",25
33694,"2020-01-25",25
33827,"2020-01-25",25
33853,"2020-01-25",25
33900,"2020-01-25",25
33956,"2020-01-25",25
33958,"2020-01-25",25
34187,"2020-01-25",25
34219,"2020-01-25",25
34243,"2020-01-25",25
34489,"2020-01-25",25
34494,"2020-01-25",25
34578,"2020-01-25",25
34667,"2020-01-25",25
34749,"2020-01-25",25
34777,"2020-01-25",25
34788,"2020-01-25",25
34901,"2020-01-25",25
34923,"2020-01-25",25
35023,"2020-01-25",25
35090,"2020-01-25",25
35193,"2020-01-25",25
35423,"2020-01-25",25
35626,"2020-01-25",25
35659,"2020-01-25",25
35760,"2020-01-25",25
35834,"2020-01-25",25
35894,"2020-01-25",25
35933,"2020-01-25",25
35982,"2020-01-25",25
36071,"2020-01-25",25
36096,"2020-01-25",25
36506,"2020-01-25",25
36536,"2020-01-25",25
36550,"2020-01-25",25
36636,"2020-01-25",25
37032,"2020-01-25",10
37056,"2020-01-25",10
37092,"2020-01-25",10
37103,"2020-01-25",10
37108,"2020-01-25",10
37599,"2020-01-25",10
37610,"2020-01-25",10
37650,"2020-01-25",10
37743,"2020-01-25",10
37838,"2020-01-25",10
37883,"2020-01-25",10
37937,"2020-01-25",10
37964,"2020-01-25",10
37997,"2020-01-25",10
38262,"2020-01-25",10
38575,"2020-01-25",10
38770,"2020-01-25",10
38828,"2020-01-25",10
38858,"2020-01-25",10
38948,"2020-01-25",10
39252,"2020-01-25",10
39276,"2020-01-25",10
39309,"2020-01-25",10
39407,"2020-01-25",10
39442,"2020-01-25",10
39531,"2020-01-25",10
39648,"2020-01-25",10
39707,"2020-01-25",10
39754,"2020-01-25",10
39933,"2020-01-25",10
39938,"2020-01-25",10
39997,"2020-01-25",10
40095,"2020-01-25",10
40203,"2020-01-25",10
40236,"2020-01-25",10
40307,"2020-01-25",10
40322,"2020-01-25",10
40389,"2020-01-25",10
40560,"2020-01-25",10
40577,"2020-01-25",10
40606,"2020-01-25",10
40656,"2020-01-25",10
40756,"2020-01-25",10
40765,"2020-01-25",10
40848,"2020-01-25",10
40898,"2020-01-25",10
40900,"2020-01-25",10
40939,"2020-01-25",10
40942,"2020-01-25",10
41024,"2020-01-25",10
41144,"2020-01-25",10
41513,"2020-01-25",10
41560,"2020-01-25",10
41636,"2020-01-25",10
41716,"2020-01-25",10
41861,"2020-01-25",10
41863,"2020-01-25",10
41965,"2020-01-25",10
42005,"2020-01-25",10
42126,"2020-01-25",10
42225,"2020-01-25",10
42347,"2020-01-25",10
42476,"2020-01-25",10
42480,"2020-01-25",10
42511,"2020-01-25",10
42605,"2020-01-25",10
42673,"2020-01-25",10
42680,"2020-01-25",10
42823,"2020-01-25",10
42852,"2020-01-25",10
42988,"2020-01-25",10
43032,"2020-01-25",10
43081,"2020-01-25",10
43223,"2020-01-25",10
43257,"2020-01-25",10
43379,"2020-01-25",10
43395,"2020-01-25",10
43476,"2020-01-25",10
43520,"2020-01-25",10
43610,"2020-01-25",10
43815,"2020-01-25",10
43858,"2020-01-25",10
43978,"2020-01-25",10
44138,"2020-01-25",10
44156,"2020-01-25",10
44164,"2020-01-25",10
44220,"2020-01-25",10
44326,"2020-01-25",10
44339,"2020-01-25",10
44399,"2020-01-25",10
44756,"2020-01-25",10
44852,"2020-01-25",10
45459,"2020-01-25",10
45495,"2020-01-25",10
45530,"2020-01-25",10
45885,"2020-01-25",10
46001,"2020-01-25",10
46042,"2020-01-25",10
46058,"2020-01-25",10
46059,"2020-01-25",10
46185,"2020-01-25",10
46416,"2020-01-25",2.99
46561,"2020-01-25",2.99
46608,"2020-01-25",2.99
46935,"2020-01-25",2.99
47153,"2020-01-25",2.99
47189,"2020-01-25",2.99
47330,"2020-01-25",2.99
47401,"2020-01-25",2.99
47407,"2020-01-25",2.99
47429,"2020-01-25",2.99
47735,"2020-01-25",2.99
29315,"2020-01-26",100
29533,"2020-01-26",100
29758,"2020-01-26",100
29809,"2020-01-26",100
29818,"2020-01-26",100
29869,"2020-01-26",100
29958,"2020-01-26",50
29966,"2020-01-26",50
29997,"2020-01-26",50
30054,"2020-01-26",50
30155,"2020-01-26",50
30241,"2020-01-26",50
30304,"2020-01-26",50
30316,"2020-01-26",50
30386,"2020-01-26",50
30411,"2020-01-26",50
30572,"2020-01-26",50
30603,"2020-01-26",25
30615,"2020-01-26",50
30651,"2020-01-26",25
30779,"2020-01-26",25
30888,"2020-01-26",25
30945,"2020-01-26",50
31123,"2020-01-26",50
31143,"2020-01-26",50
31252,"2020-01-26",25
31302,"2020-01-26",25
31374,"2020-01-26",25
31475,"2020-01-26",25
31583,"2020-01-26",50
31655,"2020-01-26",25
32069,"2020-01-26",25
32114,"2020-01-26",50
32151,"2020-01-26",25
32243,"2020-01-26",50
32411,"2020-01-26",25
32722,"2020-01-26",25
32744,"2020-01-26",25
32755,"2020-01-26",25
32782,"2020-01-26",25
32836,"2020-01-26",25
32866,"2020-01-26",25
32969,"2020-01-26",25
32997,"2020-01-26",25
33149,"2020-01-26",25
33324,"2020-01-26",25
33355,"2020-01-26",25
33402,"2020-01-26",25
33413,"2020-01-26",25
33431,"2020-01-26",25
33679,"2020-01-26",25
33706,"2020-01-26",25
33749,"2020-01-26",25
33779,"2020-01-26",25
33823,"2020-01-26",25
33864,"2020-01-26",25
33906,"2020-01-26",25
33934,"2020-01-26",25
34029,"2020-01-26",25
34065,"2020-01-26",25
34169,"2020-01-26",25
34234,"2020-01-26",25
34278,"2020-01-26",25
34325,"2020-01-26",25
34342,"2020-01-26",25
34406,"2020-01-26",25
34418,"2020-01-26",25
34462,"2020-01-26",25
34594,"2020-01-26",25
34609,"2020-01-26",25
34655,"2020-01-26",25
34793,"2020-01-26",25
34805,"2020-01-26",25
34925,"2020-01-26",25
34928,"2020-01-26",25
35076,"2020-01-26",25
35112,"2020-01-26",25
35115,"2020-01-26",25
35198,"2020-01-26",25
35262,"2020-01-26",25
35427,"2020-01-26",25
35502,"2020-01-26",25
35515,"2020-01-26",25
35532,"2020-01-26",25
35704,"2020-01-26",25
35803,"2020-01-26",25
36158,"2020-01-26",25
36251,"2020-01-26",25
36378,"2020-01-26",25
36509,"2020-01-26",25
36708,"2020-01-26",25
36762,"2020-01-26",25
36786,"2020-01-26",25
36790,"2020-01-26",25
36799,"2020-01-26",25
36842,"2020-01-26",25
37127,"2020-01-26",25
37215,"2020-01-26",25
37277,"2020-01-26",25
37374,"2020-01-26",25
37381,"2020-01-26",25
37472,"2020-01-26",25
37615,"2020-01-26",25
37717,"2020-01-26",25
37805,"2020-01-26",25
37878,"2020-01-26",25
37924,"2020-01-26",25
37931,"2020-01-26",25
38132,"2020-01-26",25
38183,"2020-01-26",25
38222,"2020-01-26",25
38274,"2020-01-26",25
38366,"2020-01-26",25
38401,"2020-01-26",25
38566,"2020-01-26",25
38615,"2020-01-26",25
38708,"2020-01-26",25
38781,"2020-01-26",25
38830,"2020-01-26",25
38978,"2020-01-26",25
38994,"2020-01-26",25
39275,"2020-01-26",25
39397,"2020-01-26",25
39492,"2020-01-26",25
39541,"2020-01-26",25
39691,"2020-01-26",25
39759,"2020-01-26",25
39813,"2020-01-26",25
39926,"2020-01-26",25
39961,"2020-01-26",25
40215,"2020-01-26",25
40226,"2020-01-26",25
40299,"2020-01-26",25
40347,"2020-01-26",25
40349,"2020-01-26",25
40591,"2020-01-26",25
40986,"2020-01-26",10
41001,"2020-01-26",10
41141,"2020-01-26",10
41318,"2020-01-26",10
41971,"2020-01-26",10
42034,"2020-01-26",10
42049,"2020-01-26",10
42105,"2020-01-26",10
42223,"2020-01-26",10
42358,"2020-01-26",10
42581,"2020-01-26",10
42746,"2020-01-26",10
42832,"2020-01-26",10
43030,"2020-01-26",10
43058,"2020-01-26",10
43446,"2020-01-26",10
43531,"2020-01-26",10
43625,"2020-01-26",10
43748,"2020-01-26",10
43876,"2020-01-26",10
43878,"2020-01-26",10
43924,"2020-01-26",10
43972,"2020-01-26",10
44111,"2020-01-26",10
44202,"2020-01-26",10
44207,"2020-01-26",10
44255,"2020-01-26",10
